Timestamp,Account_ID,Status,Message,Google_Place_ID,Title,Address,Google_Type__c,Google_Rating__c,Google_Reviews__c,Google_Price__c,Google_URL__c
2026-01-12 11:56:55,001W5000005mUKLIA2,SKIPPED_SANITY_CHECK,Best match: 60% < 80%,ChIJXTxwnnjfxkcRzV_eMnKrDG4,Vaderland,"Kerkhoef 12, 5674 NX Nuenen, Netherlands","Restaurant, Caterer, Event venue, Farm, Garden, Store, Wedding venue",4.9,114,€100+,http://www.vaderland.nu/
2026-01-12 11:56:55,001W5000005mqccIAA,SKIPPED_SANITY_CHECK,Best match: 44% < 80%,ChIJyY72P3v15kcRfTOxDD3U83c,L'AGORA,"Aren Park, 17 Av. de la Plaine des Sports, 95800 Cergy, France",Restaurant,4.2,1738,€30–40,http://lagora-cergy.com/
2026-01-12 11:56:55,001W5000005nKp7IAE,SKIPPED_SANITY_CHECK,Best match: 67% < 80%,ChIJk1-XDLHFHg0R2sjxjvkVk-s,Malacopa Taco Bar - Mexicano Cascais,"R. Afonso Sanches 38, 2750-282 Cascais, Portugal","Mexican restaurant, Bar, South American restaurant, Taco restaurant",4.5,2097,,http://www.malacopa.pt/
2026-01-12 11:56:55,001W5000005gVz0IAE,SKIPPED_SANITY_CHECK,Best match: 25% < 80%,ChIJ_fZx8wD3w0cR72D7MiQmkLc,Phở Viet - Antwerpen,"Van Wesenbekestraat 43, 2060 Antwerpen, Belgium",Vietnamese restaurant,4.7,922,€10–20,
2026-01-12 11:56:55,001W5000005nM7rIAE,SKIPPED_SANITY_CHECK,Best match: 65% < 80%,ChIJy75LlbIejkcR7gdVPQdI35w,Restaurant de la Tour,"Obergasse 33A, 2502 Biel, Switzerland",Italian restaurant,4.2,176,CHF 100+,https://delatour.ch/
2026-01-12 11:56:55,001W5000005qFjGIAU,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000005qFjGIAU. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:56,001W5000005glPVIAY,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000005glPVIAY. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:56,001W5000005pjgJIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000005pjgJIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:56,001W5000005qO25IAE,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJl2KMg8PEw0cRoy2LyI6wlIs,Chao,"Chau. de Boondael 328, 1050 Ixelles, Belgium",Vietnamese restaurant,4.2,450,€20–30,https://www.facebook.com/RestaurantChao
2026-01-12 11:56:56,001W5000005hOLyIAM,SKIPPED_SANITY_CHECK,Best match: 53% < 80%,ChIJp_IKnWppnAQRHGpsNr_Ztek,Rozey Den Haag,"Turfhaven 356, 2511 DK Den Haag, Netherlands","Restaurant, Vegan restaurant, Vegetarian restaurant",4.8,306,€40–50,https://rozey.nl/
2026-01-12 11:56:56,001W5000005heiTIAQ,SKIPPED_SANITY_CHECK,Best match: 29% < 80%,ChIJ6xRFx9t95kcR2EBzGUTnrB4,Vous restaurant,"5 Rue du Vieux Versailles, 78000 Versailles, France",French restaurant,4.7,1020,,https://www.vous.restaurant/
2026-01-12 11:56:56,001W5000005qgBaIAI,SKIPPED_SANITY_CHECK,Best match: 31% < 80%,ChIJW6w0eVwHyRIRi5msrSSJwh0,Bistrot Lumière,"25 Bd Louis Lumière, 83150 Bandol, France",Restaurant,4.6,80,,https://www.thalazur.fr/bandol/hotel/bistrot/
2026-01-12 11:56:56,001W5000005qc4sIAA,SKIPPED_SANITY_CHECK,Best match: 30% < 80%,ChIJUYDi9Qr6wEcR-ERHC3Oo7pw,La Mouette,"Féronstrée 133, 4000 Liège, Belgium",Mediterranean restaurant,4.8,173,€10–20,https://www.facebook.com/lamouetteliege/
2026-01-12 11:56:56,001W5000005yLFJIA2,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000005yLFJIA2. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:56,001W5000005qt7BIAQ,SKIPPED_SANITY_CHECK,Best match: 32% < 80%,ChIJmZe-OH7fjkcRVyh-FIM_MIE,"Beef’Ør – Restaurant de Viande & Steakhouse, Centre-Ville Sion","Rte de Chippis 64/d, 1950 Sion, Switzerland","Steak house, Barbecue restaurant, Hamburger restaurant, Meat dish restaurant, Restaurant",4.5,331,CHF 100+,https://beefor.ch/sion/
2026-01-12 11:56:56,001W5000005xnVHIAY,SKIPPED_SANITY_CHECK,Best match: 23% < 80%,ChIJjW3LwRczGQ0Ry0UdPam4Zkg,Santa Joana,"R. de Santa Marta 61B, 1059-002 Lisboa, Portugal",Restaurant,4.7,335,€50+,https://www.santajoanalisboa.com/
2026-01-12 11:56:56,001W5000005vUMnIAM,SKIPPED_SANITY_CHECK,Best match: 52% < 80%,ChIJmXqvMUZu5kcRhwAZdpyXqL4,Abuela,"10 Bd de Clichy, 75018 Paris, France",Spanish restaurant,4.5,1631,€20–30,https://abuela.fr/
2026-01-12 11:56:57,001W5000005qnMqIAI,SKIPPED_SANITY_CHECK,Best match: 50% < 80%,ChIJ6eXQ0p195kcRAKjganMJITM,La table d'Alice,"6 Pl. Saint-Symphorien, 78000 Versailles, France",French restaurant,4.7,219,,https://latabledalice.fr/
2026-01-12 11:56:57,001W5000005yO9RIAU,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000005yO9RIAU. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:57,001W5000005xMheIAE,SKIPPED_SANITY_CHECK,Best match: 50% < 80%,ChIJ7c53bF43Iw0RJFFM2ksKOsY,Flora (Food & Wine),"R. Grão Vasco 21, 3500-138 Viseu, Portugal",Restaurant,4.8,224,€50+,https://www.florarestaurante.pt/
2026-01-12 11:56:57,001W50000060GvfIAE,SKIPPED_SANITY_CHECK,Best match: 44% < 80%,ChIJV-jVHD1jjUcRog0xyeIplyk,La Plancha,"10 Rue Gustave Courbet, 25000 Besançon, France",French restaurant,3.9,1338,$$,https://www.la-plancha-restaurant.fr/
2026-01-12 11:56:57,001W50000060SQsIAM,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000060SQsIAM. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:57,001W50000060tKhIAI,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000060tKhIAI. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:57,001W50000060xSyIAI,SKIPPED_SANITY_CHECK,Best match: 38% < 80%,ChIJqYl7aRD6wEcRo2B4Mm6q8Lc,Rue du Pot d'Or 58,"4000 Liège, Belgium",Building,,,,
2026-01-12 11:56:57,001W50000061GP6IAM,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000061GP6IAM. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:57,001W50000060Xn6IAE,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJ_U6nIDkDjEcRVUF-F-q4BXc,Basskour - Bar Restaurant,"497 Rue du Ctre, 74260 Les Gets, France",Restaurant,4.7,134,,https://www.basskour.cool/
2026-01-12 11:56:57,001W50000061jB7IAI,SKIPPED_SANITY_CHECK,Best match: 54% < 80%,ChIJMW9ZNPfLX0YRa2hlPGdkRiM,Restaurang Elvira's,"Drottninggatan 1, 753 10 Uppsala, Sweden",Restaurant,3.9,747,kr 100–300,https://www.restaurangelviras.se/
2026-01-12 11:56:57,001W500000625l0IAA,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W500000625l0IAA. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:57,001W50000062LeQIAU,SKIPPED_SANITY_CHECK,Best match: 28% < 80%,ChIJRxl3jMksxkcRx-xmM1BnXf4,Biddinghuizen,Netherlands,,,,,
2026-01-12 11:56:57,001W50000062WIpIAM,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000062WIpIAM. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:57,001W5000006225eIAA,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006225eIAA. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:58,001W500000633XVIAY,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W500000633XVIAY. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:58,001W50000063HViIAM,SKIPPED_SANITY_CHECK,Best match: 33% < 80%,ChIJaVBIBuiWjkcRm2FiPUtIU-Q,Tournant Panoramique Le Kuklos,"La Berneuse, 1854 Leysin, Switzerland",Restaurant,4.3,1682,$$,https://www.kuklos.ch/
2026-01-12 11:56:58,001W50000063T3kIAE,SKIPPED_SANITY_CHECK,Best match: 72% < 80%,ChIJr_3yW4yWjkcRLp_IC70A1NY,Leysin Sport Hotel,"Rue du Commerce 7, 1854 Leysin, Switzerland",Group accommodation,4.7,19,,http://www.leysinsporthotel.ch/
2026-01-12 11:56:58,001W50000063e0oIAA,SKIPPED_SANITY_CHECK,Best match: 71% < 80%,ChIJVR_nx4N7jEcRfhKG5-8qv0Y,Restaurant L'Unico,"Rue Vautier 45, 1227 Carouge, Switzerland",Italian restaurant,4.1,199,,http://www.lunico.ch/
2026-01-12 11:56:58,001W500000671TnIAI,SKIPPED_SANITY_CHECK,Best match: 73% < 80%,ChIJ_dz0hPT3w0cRgtIVgD7EC78,Boker Tov Markgrave,"Doornelei 2, 2018 Antwerpen, Belgium","Middle Eastern restaurant, Breakfast restaurant",4.2,566,€20–30,http://www.bokertov.be/
2026-01-12 11:56:58,001W50000063agEIAQ,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000063agEIAQ. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:58,001W50000067ZnyIAE,SKIPPED_SANITY_CHECK,Best match: 30% < 80%,ChIJwzsvSgCNyRIRi2arXLsZU84,La verrerie,"31 Rue de la Verrerie, 13100 Aix-en-Provence, France",Tapas restaurant,4.9,517,€10–20,https://laverrerieaix.eatbu.com/?lang=fr
2026-01-12 11:56:58,001W50000066HHSIA2,SKIPPED_SANITY_CHECK,Best match: 10% < 80%,ChIJY31FU1YJyRIR5QQVeV368Co,Le Zest,"Parc d'Activités de Signes, Av. de Berlin, 83870 Signes, France",Restaurant,4.6,660,€20–40,https://www.le-zest.fr/
2026-01-12 11:56:58,001W50000067u2AIAQ,SKIPPED_SANITY_CHECK,Best match: 59% < 80%,ChIJPcJRcJl3X0YR-m4zbpvAZmk,Karamell,"Skeppsbron 25, Tullhus 2, 111 30 Stockholm, Sweden","Restaurant, Bar, Beer garden, Bistro, Cocktail bar, DJ service, Mediterranean restaurant, Brasserie, Swedish restaurant",4.3,138,,https://www.karamell.com/
2026-01-12 11:56:58,001W500000687fKIAQ,SKIPPED_SANITY_CHECK,Best match: 40% < 80%,ChIJMxOToCnq9EcREuoX_SlbSJY,Ninkasi Gerland,"267 Rue Marcel Mérieux, 69007 Lyon, France",Beer hall,4.2,12460,€10–20,https://www.ninkasi.fr/lieux/ninkasi-gerland/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_content=1
2026-01-12 11:56:58,001W50000068MWRIA2,SKIPPED_SANITY_CHECK,Best match: 29% < 80%,ChIJ8dJwlFIHxEcRJ7siI9gunIE,B-NUT Brasschaat,"Bredabaan 234, 2930 Brasschaat, Belgium",Lunch restaurant,4.7,157,€20–30,http://www.b-nut.com/
2026-01-12 11:56:59,001W50000068mDkIAI,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000068mDkIAI. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:59,001W5000006CH54IAG,SKIPPED_SANITY_CHECK,Best match: 67% < 80%,ChIJfW-1z3Rw5kcRveV3wa1daho,LE BALARD,"3 Pl. Balard, 75015 Paris, France",Restaurant,3.9,1125,$$,
2026-01-12 11:56:59,001W50000069YevIAE,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W50000069YevIAE. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:56:59,001W5000006C9fTIAS,SKIPPED_SANITY_CHECK,Best match: 69% < 80%,ChIJL5a-fK5ljEcRfSrtkakBpy4,Dip Honest Food,"Bd Georges-Favon 3, 1204 Genève, Switzerland",Restaurant,4.5,181,CHF 20–30,https://www.dip-honestfood.ch/
2026-01-12 11:56:59,001W5000006DYjiIAG,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJVRzhsVMzx0cRjUUlqBjMbaM,MIO MIO - Italiaans restaurant in Weert,"Hoogstraat 8, 6001 EV Weert, Netherlands",Restaurant,4.8,257,,https://www.pizzamiomio.nl/?utm_source=google&utm_medium=organic&utm_campaign=gmb
2026-01-12 11:56:59,001W5000006DsC4IAK,SKIPPED_SANITY_CHECK,Best match: 43% < 80%,ChIJC7aSoMFHwkcRNfgXNwiOzqo,Restaurant,"Rte de Mons 595, 7130 Binche, Belgium",Frituur,4.6,79,,
2026-01-12 11:56:59,001W5000006CbV0IAK,SKIPPED_SANITY_CHECK,Best match: 35% < 80%,ChIJBxYYR7ozxEcRm6eeF79DyGw,Hotbowl Yangguofu Malatang 杨国福麻辣烫,"Verlengde Nieuwstraat 87, 3011 GX Rotterdam, Netherlands","Restaurant, Diner, Fast food restaurant, Health food restaurant, Hot pot restaurant, Lunch restaurant, Takeout Restaurant, Ramen restaurant",4.4,220,€10–20,http://www.hotbowl.eu/
2026-01-12 11:56:59,001W5000006DKxBIAW,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJVRzhsVMzx0cRjUUlqBjMbaM,MIO MIO - Italiaans restaurant in Weert,"Hoogstraat 8, 6001 EV Weert, Netherlands",Restaurant,4.8,257,,https://www.pizzamiomio.nl/?utm_source=google&utm_medium=organic&utm_campaign=gmb
2026-01-12 11:56:59,001W5000006DcCCIA0,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006DcCCIA0. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:00,001W5000006EFbtIAG,SKIPPED_SANITY_CHECK,Best match: 56% < 80%,ChIJveiWdGCrjkcRPaWr5uPRK3o,Auberge de la Cascade du Rouget,"Rte du Lignon, 74740 Sixt-Fer-à-Cheval, France","Restaurant, French restaurant",4.1,338,€20–30,
2026-01-12 11:57:00,001W5000006ECVwIAO,SKIPPED_SANITY_CHECK,Best match: 49% < 80%,ChIJNwI_RCanbUcRCW44CnSBcQE,YUZU Running Sushi im Riverside,"Breitenfurter Str. 372, 1230 Wien, Austria",Sushi restaurant,4.3,987,€20–30,http://www.yuzu-sushi.at/
2026-01-12 11:57:00,001W5000006IdE1IAK,SKIPPED_SANITY_CHECK,Best match: 32% < 80%,ChIJMyQmotMvw0cRCr4kXQYEUyk,Bistro Leiehof,"Menenstraat 290, 8930 Menen, Belgium",Restaurant,4.5,188,€30–40,http://leiehof.be/
2026-01-12 11:57:00,001W5000006IlgIIAS,SKIPPED_SANITY_CHECK,Best match: 67% < 80%,ChIJi_27FyehxkcR76ShEPuBB4Q,Alma Bistro,"Ginnekenstraat 88, 4811 JJ Breda, Netherlands",Restaurant,4.3,62,€100+,https://www.alma.nl/
2026-01-12 11:57:00,001W5000006JAcvIAG,SKIPPED_SANITY_CHECK,Best match: 21% < 80%,ChIJLRZSMPbFc0cRJLZPlmWJ8Cg,La Galeria,"Grünmarkt 11-13, 4400 Steyr, Austria",Restaurant,4.7,786,€20–30,https://www.la-galeria.at/
2026-01-12 11:57:00,001W5000006HyzGIAS,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006HyzGIAS. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:00,001W5000006J5tNIAS,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006J5tNIAS. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:00,001W5000006J7iIIAS,SKIPPED_SANITY_CHECK,Best match: 43% < 80%,ChIJqZ57hkPRGg0Ry5cdqsuAXpk,Vilalara Grand Hotel Algarve,"Praia das Gaivotas, 8400-450 Porches, Portugal",Hotel,4.7,1040,$218,https://www.vilalara.com/
2026-01-12 11:57:00,001W5000006KKiHIAW,SKIPPED_SANITY_CHECK,Best match: 59% < 80%,ChIJYQCs26EJxkcRPUqKm3hTaA4,ARTIS,"Plantage Kerklaan 38-40, 1018 CZ Amsterdam, Netherlands","Zoo, Aquarium, Museum, Park, Tourist attraction",4.5,35488,,https://www.artis.nl/nl/
2026-01-12 11:57:00,001W5000006Eao9IAC,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006Eao9IAC. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:00,001W5000006KG5HIAW,SKIPPED_SANITY_CHECK,Best match: 48% < 80%,ChIJ_TmYwU9v5kcRsndJJcm6zMo,Popotes - Bonne Nouvelle,"8 Rue du Faubourg Poissonnière, 75010 Paris, France",Restaurant,4.6,169,€10–20,http://www.popotes.fr/
2026-01-12 11:57:00,001W5000006L6yLIAS,SKIPPED_SANITY_CHECK,Best match: 39% < 80%,ChIJt6a--l4zGQ0Rjz3kaHQHW2A,Gurkha Restaurant & Bar- Campo Pequeno,"Av. da República 66B, 1050-197 Lisboa, Portugal",Indian restaurant,4.7,3101,€15–20,https://gurkharestaurants.pt/campo-pequeno/
2026-01-12 11:57:00,001W5000006KsdcIAC,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006KsdcIAC. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:00,001W5000006LfxhIAC,SKIPPED_SANITY_CHECK,Best match: 43% < 80%,ChIJr-huY41v5kcRuIPDaeq9R1k,Civetta Trattoria Italiana,"124 Rue de Grenelle, 75007 Paris, France","Italian restaurant, Cocktail bar, Lunch restaurant, Pizza restaurant",4.6,725,,https://www.civettaparis.com/
2026-01-12 11:57:00,001W5000006LbxFIAS,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006LbxFIAS. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:00,001W5000006LgbuIAC,SKIPPED_SANITY_CHECK,Best match: 33% < 80%,ChIJQ-eEK7N5CEgR2g-lZ79-BZE,La Maison,"20 Quai des Carmes, 49100 Angers, France",Restaurant,4.6,1116,€40–50,https://lamaisonangers.com/
2026-01-12 11:57:00,001W5000006Sp2kIAC,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJJW4ps1VBUQ0RjEwtKDF5KQE,La Cave des Gouverneurs,"8 Rue des Gouverneurs, 64100 Bayonne, France",Restaurant,5,7,,
2026-01-12 11:57:00,001W5000006SbXnIAK,SKIPPED_SANITY_CHECK,Best match: 47% < 80%,ChIJA8c3eEYLjkcRDsulwqV0d9s,Casa Mima Restaurant Neuchâtel,"Pl. Numa-Droz 1, 2000 Neuchâtel, Switzerland","Restaurant, Bar, Latin American restaurant",4.7,49,CHF 20–40,https://casa-mima.ch/
2026-01-12 11:57:01,001W5000006SbHdIAK,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006SbHdIAK. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:01,001W5000006St7uIAC,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006St7uIAC. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:01,001W5000006TF53IAG,SKIPPED_SANITY_CHECK,Best match: 62% < 80%,ChIJ0ZX2ADLfx0cRMwqtmmdPEQk,Brasserie De Hofvlietvilla,"Pannekoekendijk 6, 8011 BJ Zwolle, Netherlands","Brasserie, Boat rental service, Lunch restaurant",4.2,2177,$$,https://www.deeendracht-zwolle.nl/
2026-01-12 11:57:01,001W5000006UDPQIA4,SKIPPED_SANITY_CHECK,Best match: 36% < 80%,ChIJT2UhC01XyEcRu8nxy_Eh-Ls,Grand Café Yn 'e Haven - Terras - Lunch - Diner - Borrel,"Krúspaed 6, 9264 TE Earnewâld, Netherlands","Restaurant, Cafe, Lunch restaurant, Pub",4.3,60,,https://ynehaven.nl/
2026-01-12 11:57:01,001W5000006Tf5yIAC,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006Tf5yIAC. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:01,001W5000006UMxjIAG,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006UMxjIAG. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:01,001W5000006UoySIAS,SKIPPED_SANITY_CHECK,Best match: 31% < 80%,ChIJ3fjsQxmAzhIR_pHnd0AWtls,Le 61,"61 Av. des Frères Roustan, 06220 Vallauris, France",French restaurant,4.6,190,$$,
2026-01-12 11:57:01,001W5000006YWWpIAO,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006YWWpIAO. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:01,001W5000006ViPYIA0,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006ViPYIA0. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:01,001W5000006Vdw5IAC,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006Vdw5IAC. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:02,001W5000006YZOBIA4,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006YZOBIA4. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:02,001W5000006YqLkIAK,SKIPPED_SANITY_CHECK,Best match: 23% < 80%,ChIJDSV-58pPqEcRhlyCWYXDiy8,ZOLA - Paul-Lincke-Ufer - Kreuzberg,"Paul-Lincke-Ufer 39-40, 10999 Berlin, Germany","Pizza restaurant, Italian restaurant, Restaurant",4.1,4329,€10–20,https://www.facebook.com/zolakreuzberg/
2026-01-12 11:57:02,001W5000006alegIAA,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006alegIAA. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:02,001W5000006abZ3IAI,SKIPPED_SANITY_CHECK,Best match: 53% < 80%,ChIJS5cBnbVXz0cRbdv9LXrap6g,Ons Café 'T Kantoor,"Verdronkenoord 110, 1811 BH Alkmaar, Netherlands",Restaurant,4.3,416,$$,http://onscafehetkantoor.nl/
2026-01-12 11:57:02,001W5000006Yuu7IAC,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006Yuu7IAC. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:02,001W5000006ZSahIAG,ERROR,"Malformed request https://zenchef.my.salesforce.com/services/data/v59.0/sobjects/Account/001W5000006ZSahIAG. Response content: [{'message': ""No such column 'Has_Google_Accept_Bookings_Extension__c' on sobject of type Account"", 'errorCode': 'INVALID_FIELD'}]",,,,,,,,
2026-01-12 11:57:02,001W5000006asg5IAA,SKIPPED_SANITY_CHECK,Best match: 67% < 80%,ChIJu61sS84JxkcR9DvNepP2cfU,Restaurant Daalder*,"Postjesweg 1, 1057 DT Amsterdam, Netherlands","Fine dining restaurant, Modern European restaurant, Restaurant",4.4,799,€100+,http://www.daalderamsterdam.nl/
2026-01-12 11:57:02,001W5000006bzPGIAY,SKIPPED_SANITY_CHECK,Best match: 42% < 80%,ChIJ3ae9HH5JmRIRMvogq0PP-nU,La Terreta. Tapas y Mas,"Carrer de Sant Antoni, 36, 07820 Sant Antoni de Portmany, Balearic Islands, Spain",Tapas bar,4.8,256,€10–20,
